symbol	annotation_id	organism
PSMD14	hsa05016	9606
PSMD14	hsa05017	9606
PSMD14	hsa05020	9606
PSMD14	hsa05022	9606
PSMD14	hsa05169	9606
AK6	hsa00230	9606
AK6	hsa01100	9606
AK6	hsa01240	9606
AK6	hsa03008	9606
CDK7	hsa03022	9606
CDK7	hsa03420	9606
CDK7	hsa04110	9606
GDF11	hsa04060	9606
ZNF443	hsa05168	9606
STX6	hsa04130	9606
COQ7	hsa00130	9606
COQ7	hsa01100	9606
COQ7	hsa01240	9606
RCAN2	hsa04919	9606
RASGRP2	hsa04010	9606
RASGRP2	hsa04014	9606
RASGRP2	hsa04015	9606
RASGRP2	hsa04062	9606
RASGRP2	hsa04611	9606
RASGRP2	hsa05200	9606
AP3S2	hsa04142	9606
CALCOCO2	hsa04137	9606
CALCOCO2	hsa05131	9606
CALCOCO2	hsa05164	9606
KCNMB2	hsa04022	9606
KCNMB2	hsa04270	9606
KCNMB2	hsa04911	9606
GPHN	hsa00790	9606
GPHN	hsa01100	9606
GPHN	hsa01240	9606
GPHN	hsa04727	9606
POP7	hsa03008	9606
GLYAT	hsa00360	9606
GLYAT	hsa01100	9606
CDK9	hsa05202	9606
SRRM1	hsa03013	9606
SRRM1	hsa03015	9606
SPRY2	hsa05206	9606
STAM2	hsa04144	9606
STAM2	hsa04630	9606
ABCC4	hsa01523	9606
ABCC4	hsa02010	9606
ABCC4	hsa04024	9606
ABCC4	hsa04976	9606
CDKN1A	hsa01522	9606
CDKN1A	hsa01524	9606
CDKN1A	hsa04012	9606
CDKN1A	hsa04066	9606
CDKN1A	hsa04068	9606
CDKN1A	hsa04110	9606
CDKN1A	hsa04115	9606
CDKN1A	hsa04151	9606
CDKN1A	hsa04218	9606
CDKN1A	hsa04630	9606
CDKN1A	hsa04921	9606
CDKN1A	hsa04928	9606
CDKN1A	hsa04934	9606
CDKN1A	hsa05160	9606
CDKN1A	hsa05161	9606
CDKN1A	hsa05163	9606
CDKN1A	hsa05165	9606
CDKN1A	hsa05166	9606
CDKN1A	hsa05167	9606
CDKN1A	hsa05169	9606
CDKN1A	hsa05200	9606
CDKN1A	hsa05202	9606
CDKN1A	hsa05203	9606
CDKN1A	hsa05205	9606
CDKN1A	hsa05206	9606
CDKN1A	hsa05210	9606
CDKN1A	hsa05211	9606
CDKN1A	hsa05212	9606
CDKN1A	hsa05213	9606
CDKN1A	hsa05214	9606
CDKN1A	hsa05215	9606
CDKN1A	hsa05216	9606
CDKN1A	hsa05217	9606
CDKN1A	hsa05218	9606
CDKN1A	hsa05219	9606
CDKN1A	hsa05220	9606
CDKN1A	hsa05222	9606
CDKN1A	hsa05223	9606
CDKN1A	hsa05224	9606
CDKN1A	hsa05225	9606
