symbol	annotation_id	organism
NFKB1	WP395	9606
NFKB1	WP3981	9606
NFKB1	WP254	9606
NFKB1	WP4659	9606
NFKB1	WP4655	9606
NFKB1	WP3890	9606
NFKB1	WP3995	9606
NFKB1	WP4816	9606
NFKB1	WP195	9606
NFKB1	WP3414	9606
NFKB1	WP2355	9606
NFKB1	WP2583	9606
NFKB1	WP5055	9606
NFKB1	WP4961	9606
NFKB1	WP5083	9606
NFKB1	WP1984	9606
NFKB1	WP4876	9606
NFKB1	WP4969	9606
NFKB1	WP710	9606
NFKB1	WP3630	9606
NFKB1	WP2064	9606
NFKB1	WP4136	9606
NFKB1	WP4788	9606
NFKB1	WP2018	9606
NFKB1	WP3888	9606
NFKB1	WP4871	9606
NFKB1	WP4172	9606
NFKB1	WP560	9606
NFKB1	WP2839	9606
NFKB1	WP4496	9606
NFKB1	WP4674	9606
NFKB1	WP3850	9606
NFKB1	WP3303	9606
NFKB1	WP5039	9606
NFKB1	WP3646	9606
NFKB1	WP706	9606
NFKB1	WP75	9606
NFKB1	WP5098	9606
NFKB1	WP23	9606
NFKB1	WP4790	9606
SOSTDC1	WP2840	9606
SOSTDC1	WP3930	9606
SOSTDC1	WP2877	9606
LRIG1	WP2840	9606
TCF3	WP2840	9606
TCF3	WP4258	9606
TCF3	WP3658	9606
TCF3	WP363	9606
TCF3	WP2858	9606
TCF3	WP706	9606
BMP4	WP2840	9606
BMP4	WP4304	9606
BMP4	WP3927	9606
BMP4	WP236	9606
BMP4	WP1591	9606
BMP4	WP4767	9606
BMP4	WP2406	9606
BMP4	WP2848	9606
BMP4	WP5053	9606
BMP4	WP2858	9606
BMP4	WP4830	9606
BMP4	WP2895	9606
BMP4	WP4787	9606
BMP4	WP4816	9606
BMP4	WP2857	9606
BMP4	WP2064	9606
BMP4	WP3931	9606
BMP4	WP560	9606
BMP4	WP2839	9606
IFNG	WP2840	9606
IFNG	WP1533	9606
IFNG	WP4008	9606
IFNG	WP4585	9606
IFNG	WP2873	9606
IFNG	WP5088	9606
IFNG	WP5095	9606
IFNG	WP2882	9606
IFNG	WP3863	9606
IFNG	WP5090	9606
IFNG	WP5044	9606
IFNG	WP4484	9606
IFNG	WP2328	9606
IFNG	WP530	9606
IFNG	WP4298	9606
IFNG	WP3865	9606
IFNG	WP3611	9606
IFNG	WP3893	9606
IFNG	WP183	9606
IFNG	WP615	9606
IFNG	WP453	9606
IFNG	WP5092	9606
IFNG	WP2431	9606
IFNG	WP516	9606
IFNG	WP176	9606
IFNG	WP4494	9606
IFNG	WP4558	9606
IFNG	WP4341	9606
IFNG	WP15	9606
IFNG	WP2865	9606
IFNG	WP4754	9606
IFNG	WP4816	9606
IFNG	WP5115	9606
IFNG	WP5083	9606
IFNG	WP560	9606
IFNG	WP619	9606
IFNG	WP5098	9606
BMP6	WP2840	9606
BMP6	WP3924	9606
BMP6	WP4808	9606
BMP6	WP474	9606
BMP6	WP2877	9606
CASP14	WP2840	9606
CASP14	WP2877	9606
ELANE	WP2840	9606
ELANE	WP4329	9606
ELANE	WP2806	9606
LGR5	WP2840	9606
CD200	WP2840	9606
CD200	WP2877	9606
TP63	WP2840	9606
TP63	WP3655	9606
TP63	WP1742	9606
TP63	WP254	9606
TP63	WP2839	9606
TP63	WP4674	9606
BMPR1A	WP2840	9606
BMPR1A	WP1591	9606
BMPR1A	WP2853	9606
BMPR1A	WP3874	9606
BMPR1A	WP5094	9606
BMPR1A	WP5053	9606
BMPR1A	WP2858	9606
BMPR1A	WP4787	9606
BMPR1A	WP1984	9606
BMPR1A	WP2857	9606
BMPR1A	WP3931	9606
BMPR1A	WP1425	9606
BMPR1A	WP4808	9606
BMPR1A	WP474	9606
EGR2	WP2840	9606
EGR2	WP4856	9606
EGR2	WP236	9606
EGR2	WP4666	9606
EGR2	WP4149	9606
EGR2	WP2380	9606
EGR2	WP5094	9606
EGR2	WP4211	9606
SPINK5	WP2840	9606
GSDMA	WP2840	9606
DSG4	WP2840	9606
EGFR	WP2840	9606
EGFR	WP4538	9606
EGFR	WP2873	9606
EGFR	WP4255	9606
EGFR	WP2586	9606
EGFR	WP2868	9606
EGFR	WP2882	9606
EGFR	WP3680	9606
EGFR	WP4541	9606
EGFR	WP2828	9606
EGFR	WP3927	9606
EGFR	WP4223	9606
EGFR	WP4217	9606
EGFR	WP3611	9606
EGFR	WP138	9606
EGFR	WP51	9606
EGFR	WP4018	9606
EGFR	WP4262	9606
EGFR	WP4540	9606
EGFR	WP3932	9606
EGFR	WP2431	9606
EGFR	WP4300	9606
EGFR	WP2870	9606
EGFR	WP2261	9606
EGFR	WP2643	9606
EGFR	WP4806	9606
EGFR	WP5087	9606
EGFR	WP2324	9606
EGFR	WP4263	9606
EGFR	WP4483	9606
EGFR	WP4155	9606
EGFR	WP382	9606
EGFR	WP4659	9606
EGFR	WP4657	9606
EGFR	WP2817	9606
EGFR	WP1984	9606
EGFR	WP437	9606
EGFR	WP2363	9606
EGFR	WP3931	9606
EGFR	WP4172	9606
EGFR	WP3853	9606
EGFR	WP673	9606
EGFR	WP306	9606
EGFR	WP4674	9606
EGFR	WP3303	9606
GPRC5D	WP2840	9606
GPRC5D	WP501	9606
TCF4	WP2840	9606
TCF4	WP3664	9606
TCF4	WP2853	9606
TCF4	WP363	9606
TCF4	WP3892	9606
TCF4	WP4659	9606
TCF4	WP4312	9606
TCF4	WP2355	9606
TCF4	WP2857	9606
TCF4	WP2064	9606
PERP	WP2840	9606
PERP	WP3982	9606
PERP	WP4963	9606
DKK1	WP2840	9606
DKK1	WP4336	9606
DKK1	WP4258	9606
DKK1	WP3658	9606
DKK1	WP2853	9606
DKK1	WP2406	9606
DKK1	WP2848	9606
DKK1	WP2059	9606
DKK1	WP428	9606
DKK1	WP5087	9606
DKK1	WP5124	9606
DKK1	WP2857	9606
DKK1	WP3876	9606
DKK1	WP3930	9606
DKK1	WP3888	9606
DKK1	WP2572	9606
DKK1	WP3971	9606
PHLDA1	WP2840	9606
FZD1	WP2840	9606
FZD1	WP4336	9606
FZD1	WP4258	9606
FZD1	WP3664	9606
FZD1	WP3680	9606
FZD1	WP236	9606
FZD1	WP4262	9606
FZD1	WP4786	9606
FZD1	WP1544	9606
FZD1	WP2059	9606
FZD1	WP4150	9606
FZD1	WP428	9606
FZD1	WP5087	9606
FZD1	WP5124	9606
FZD1	WP4787	9606
FZD1	WP399	9606
FZD1	WP4239	9606
FZD1	WP3931	9606
FZD1	WP2839	9606
SMAD1	WP2840	9606
SMAD1	WP3927	9606
SMAD1	WP1591	9606
SMAD1	WP1539	9606
SMAD1	WP5053	9606
SMAD1	WP2895	9606
SMAD1	WP4331	9606
SMAD1	WP4787	9606
SMAD1	WP4816	9606
SMAD1	WP5115	9606
SMAD1	WP1984	9606
SMAD1	WP2857	9606
SMAD1	WP2064	9606
SMAD1	WP3876	9606
SMAD1	WP3931	9606
SMAD1	WP560	9606
SMAD1	WP1425	9606
WNT5A	WP2840	9606
WNT5A	WP4336	9606
WNT5A	WP4258	9606
WNT5A	WP4262	9606
WNT5A	WP2848	9606
WNT5A	WP2870	9606
WNT5A	WP1544	9606
WNT5A	WP2059	9606
WNT5A	WP4150	9606
WNT5A	WP428	9606
WNT5A	WP5124	9606
WNT5A	WP4787	9606
WNT5A	WP399	9606
WNT5A	WP710	9606
WNT5A	WP4239	9606
WNT5A	WP3931	9606
WNT5A	WP2839	9606
PROM1	WP2840	9606
PROM1	WP2870	9606
KLK7	WP2840	9606
SOX9	WP2840	9606
SOX9	WP4814	9606
SOX9	WP4872	9606
SOX9	WP4304	9606
SOX9	WP4842	9606
SOX9	WP4767	9606
SOX9	WP2431	9606
SOX9	WP4787	9606
SOX9	WP2064	9606
SOX9	WP98	9606
SOX9	WP4808	9606
SOX9	WP474	9606
SMAD4	WP2840	9606
SMAD4	WP5103	9606
SMAD4	WP3927	9606
SMAD4	WP3668	9606
SMAD4	WP3859	9606
SMAD4	WP3657	9606
SMAD4	WP4666	9606
SMAD4	WP1591	9606
SMAD4	WP2853	9606
SMAD4	WP5036	9606
SMAD4	WP138	9606
SMAD4	WP615	9606
